date,home_team,away_team,home_score,away_score,home_elo,away_elo,home_fifa_ranking,away_fifa_ranking,home_average_age,away_average_age,home_squad_size,away_squad_size,home_market_value,away_market_value,home_confederation,away_confederation,neutral,tournament
1917-09-02,Uruguay,Argentina,1.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Newton
1917-10-14,Uruguay,Argentina,1.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa América
1918-05-12,Hungary,Switzerland,2.0,1.0,1865.0,1543.0,39,19,25.7,28.4,29,26,209199997.0,332500000.0,UEFA,UEFA,False,Friendly
1918-07-18,Uruguay,Argentina,1.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1918-07-28,Uruguay,Argentina,3.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1918-08-15,Argentina,Uruguay,0.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Argentino
1918-08-25,Argentina,Uruguay,2.0,1.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Argentino
1918-09-20,Uruguay,Argentina,1.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Lipton
1918-09-29,Argentina,Uruguay,2.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Newton
1919-05-12,Philippines,China,0.0,2.0,1248.0,1566.0,135,91,26.4,27.9,22,26,3330000.0,14330000.0,AFC,AFC,False,Far Eastern Championship Games
1919-05-13,Argentina,Uruguay,2.0,3.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,True,Copa América
1919-05-13,Philippines,China,2.0,1.0,1248.0,1566.0,135,91,26.4,27.9,22,26,3330000.0,14330000.0,AFC,AFC,False,Far Eastern Championship Games
1919-05-15,Philippines,China,1.0,2.0,1248.0,1566.0,135,91,26.4,27.9,22,26,3330000.0,14330000.0,AFC,AFC,False,Far Eastern Championship Games
1919-07-18,Uruguay,Argentina,4.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1919-08-24,Uruguay,Argentina,2.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Newton
1919-09-07,Argentina,Uruguay,1.0,2.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Lipton
1919-10-19,Argentina,Uruguay,6.0,1.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Argentino
1919-12-07,Uruguay,Argentina,4.0,2.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Friendly
1920-02-26,Wales,Scotland,1.0,1.0,1476.0,1991.0,37,42,26.6,29.3,27,26,180649994.0,170250000.0,UEFA,UEFA,False,British Home Championship
1920-02-29,Switzerland,France,0.0,2.0,1543.0,1529.0,19,3,28.4,27.1,26,26,332500000.0,34375000.0,UEFA,UEFA,False,Friendly
1920-03-15,England,Wales,1.0,2.0,2050.0,1476.0,4,37,27.3,26.6,26,27,34375000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1920-04-10,England,Scotland,5.0,4.0,2050.0,1991.0,4,42,27.3,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,British Home Championship
1920-06-06,Sweden,Switzerland,0.0,1.0,1691.0,1543.0,38,19,27.6,28.4,26,26,406079987.0,332500000.0,UEFA,UEFA,False,Friendly
1920-06-27,Switzerland,Germany,4.0,1.0,1543.0,1660.0,19,10,28.4,28.1,26,26,332500000.0,947000000.0,UEFA,UEFA,False,Friendly
1920-07-18,Uruguay,Argentina,2.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1920-07-25,Argentina,Uruguay,1.0,3.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Newton
1920-08-08,Argentina,Uruguay,1.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Argentino
1920-08-28,Spain,Denmark,1.0,0.0,2026.0,1925.0,2,21,26.8,25.6,26,23,34375000.0,365000000.0,UEFA,UEFA,True,Olympic Games
1920-08-28,Italy,Egypt,2.0,1.0,1662.0,1664.0,12,29,21.0,29.1,23,26,319000000.0,116480003.0,UEFA,CAF,True,Olympic Games
1920-08-28,Netherlands,Luxembourg,3.0,0.0,1916.0,1297.0,8,98,27.8,26.2,26,23,754200012.0,14980000.0,UEFA,UEFA,True,Olympic Games
1920-08-28,Sweden,Greece,9.0,0.0,1696.0,1363.0,38,48,27.6,26.3,26,25,406079987.0,275600006.0,UEFA,UEFA,True,Olympic Games
1920-08-29,Netherlands,Sweden,5.0,4.0,1916.0,1696.0,8,38,27.8,27.6,26,26,754200012.0,406079987.0,UEFA,UEFA,True,Olympic Games
1920-08-29,France,Italy,3.0,1.0,1529.0,1662.0,3,12,27.1,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,True,Olympic Games
1920-08-31,Italy,Norway,2.0,1.0,1662.0,1569.0,12,31,21.0,26.9,23,26,319000000.0,589900024.0,UEFA,UEFA,True,Olympic Games
1920-09-01,Spain,Sweden,2.0,1.0,2026.0,1696.0,2,38,26.8,27.6,26,26,34375000.0,406079987.0,UEFA,UEFA,True,Olympic Games
1920-09-02,Spain,Italy,2.0,0.0,2026.0,1662.0,2,12,26.8,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,True,Olympic Games
1920-09-05,Spain,Netherlands,3.0,1.0,2026.0,1916.0,2,8,26.8,27.8,26,26,34375000.0,754200012.0,UEFA,UEFA,True,Olympic Games
1920-09-12,Uruguay,Argentina,1.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,True,Copa América
1920-09-26,Sweden,Norway,0.0,0.0,1696.0,1569.0,38,31,27.6,26.9,26,26,406079987.0,589900024.0,UEFA,UEFA,False,Friendly
1920-10-10,Sweden,Denmark,0.0,2.0,1696.0,1925.0,38,21,27.6,25.6,26,23,406079987.0,365000000.0,UEFA,UEFA,False,Friendly
1920-10-24,Germany,Hungary,1.0,0.0,1660.0,1865.0,10,39,28.1,25.7,26,29,947000000.0,209199997.0,UEFA,UEFA,False,Friendly
1921-02-12,Scotland,Wales,2.0,1.0,1991.0,1476.0,42,37,29.3,26.6,26,27,170250000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1921-02-20,France,Italy,1.0,2.0,1529.0,1662.0,3,12,27.1,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,False,Friendly
1921-03-06,Italy,Switzerland,2.0,1.0,1662.0,1543.0,12,19,21.0,28.4,23,26,319000000.0,332500000.0,UEFA,UEFA,False,Friendly
1921-03-14,Wales,England,0.0,0.0,1476.0,1950.0,37,4,26.6,27.3,27,26,180649994.0,34375000.0,UEFA,UEFA,False,British Home Championship
1921-04-09,Scotland,England,3.0,0.0,1991.0,1950.0,42,4,29.3,27.3,26,26,170250000.0,34375000.0,UEFA,UEFA,False,British Home Championship
1921-05-08,Netherlands,Italy,2.0,2.0,1916.0,1662.0,8,12,27.8,21.0,26,23,754200012.0,319000000.0,UEFA,UEFA,False,Friendly
1921-05-30,Japan,Philippines,0.0,3.0,1275.0,1248.0,18,135,27.6,26.4,26,22,270850006.0,3330000.0,AFC,AFC,True,Friendly
1921-05-30,Philippines,Japan,3.0,1.0,1248.0,1275.0,135,18,26.4,27.6,22,26,3330000.0,270850006.0,AFC,AFC,True,Far Eastern Championship Games
1921-05-31,China,Philippines,1.0,0.0,1566.0,1248.0,91,135,27.9,26.4,26,22,14330000.0,3330000.0,AFC,AFC,False,Far Eastern Championship Games
1921-06-01,China,Japan,4.0,0.0,1566.0,1275.0,91,18,27.9,27.6,26,26,14330000.0,270850006.0,AFC,AFC,False,Far Eastern Championship Games
1921-06-03,China,Japan,3.0,0.0,1566.0,1275.0,91,18,27.9,27.6,26,26,14330000.0,270850006.0,AFC,AFC,False,Open International Championship
1921-06-05,Hungary,Germany,3.0,0.0,1865.0,1660.0,39,10,25.7,28.1,29,26,209199997.0,947000000.0,UEFA,UEFA,False,Friendly
1921-06-12,Denmark,Netherlands,1.0,1.0,1925.0,1916.0,21,8,25.6,27.8,23,26,365000000.0,754200012.0,UEFA,UEFA,False,Friendly
1921-06-19,Norway,Sweden,3.0,1.0,1569.0,1696.0,31,38,26.9,27.6,26,26,589900024.0,406079987.0,UEFA,UEFA,False,Friendly
1921-09-18,Sweden,Norway,0.0,3.0,1696.0,1569.0,38,31,27.6,26.9,26,26,406079987.0,589900024.0,UEFA,UEFA,False,Friendly
1921-10-02,Denmark,Norway,3.0,1.0,1925.0,1569.0,21,31,25.6,26.9,23,26,365000000.0,589900024.0,UEFA,UEFA,False,Friendly
1921-10-09,Sweden,Denmark,0.0,0.0,1696.0,1925.0,38,21,27.6,25.6,26,23,406079987.0,365000000.0,UEFA,UEFA,False,Friendly
1921-10-30,Argentina,Uruguay,1.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa América
1921-11-06,Hungary,Sweden,4.0,2.0,1865.0,1696.0,39,38,25.7,27.6,29,26,209199997.0,406079987.0,UEFA,UEFA,False,Friendly
1921-11-06,Switzerland,Italy,1.0,1.0,1543.0,1662.0,19,12,28.4,21.0,26,23,332500000.0,319000000.0,UEFA,UEFA,False,Friendly
1921-11-13,France,Netherlands,0.0,5.0,1529.0,1916.0,3,8,27.1,27.8,26,26,34375000.0,754200012.0,UEFA,UEFA,False,Friendly
1922-02-04,Wales,Scotland,2.0,1.0,1476.0,1991.0,37,42,26.6,29.3,27,26,180649994.0,170250000.0,UEFA,UEFA,False,British Home Championship
1922-03-13,England,Wales,1.0,0.0,1950.0,1476.0,4,37,27.3,26.6,26,27,34375000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1922-03-26,Germany,Switzerland,2.0,2.0,1660.0,1543.0,10,19,28.1,28.4,26,26,947000000.0,332500000.0,UEFA,UEFA,False,Friendly
1922-04-08,England,Scotland,0.0,1.0,1950.0,1991.0,4,42,27.3,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,British Home Championship
1922-04-17,Netherlands,Denmark,2.0,0.0,1916.0,1925.0,8,21,27.8,25.6,26,23,754200012.0,365000000.0,UEFA,UEFA,False,Friendly
1922-04-30,France,Spain,0.0,4.0,1529.0,2026.0,3,2,27.1,26.8,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1922-06-11,Norway,France,7.0,0.0,1569.0,1529.0,31,3,26.9,27.1,26,26,589900024.0,34375000.0,UEFA,UEFA,False,Friendly
1922-06-15,Hungary,Switzerland,1.0,1.0,1865.0,1543.0,39,19,25.7,28.4,29,26,209199997.0,332500000.0,UEFA,UEFA,False,Friendly
1922-07-02,Germany,Hungary,0.0,0.0,1660.0,1865.0,10,39,28.1,25.7,26,29,947000000.0,209199997.0,UEFA,UEFA,False,Friendly
1922-07-09,Sweden,Hungary,1.0,1.0,1696.0,1865.0,38,39,27.6,25.7,26,29,406079987.0,209199997.0,UEFA,UEFA,False,Friendly
1922-08-23,Sweden,Norway,0.0,0.0,1696.0,1569.0,38,31,27.6,26.9,26,26,406079987.0,589900024.0,UEFA,UEFA,False,Friendly
1922-09-10,Norway,Denmark,3.0,3.0,1569.0,1925.0,31,21,26.9,25.6,26,23,589900024.0,365000000.0,UEFA,UEFA,False,Friendly
1922-09-24,Norway,Sweden,0.0,5.0,1569.0,1696.0,31,38,26.9,27.6,26,26,589900024.0,406079987.0,UEFA,UEFA,False,Friendly
1922-10-01,Denmark,Sweden,1.0,2.0,1925.0,1696.0,21,38,25.6,27.6,23,26,365000000.0,406079987.0,UEFA,UEFA,False,Friendly
1922-10-08,Argentina,Uruguay,0.0,1.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,True,Copa América
1922-11-12,Uruguay,Argentina,1.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Lipton
1922-11-19,Switzerland,Netherlands,5.0,0.0,1543.0,1916.0,19,8,28.4,27.8,26,26,332500000.0,754200012.0,UEFA,UEFA,False,Friendly
1922-12-03,Italy,Switzerland,2.0,2.0,1662.0,1543.0,12,19,21.0,28.4,23,26,319000000.0,332500000.0,UEFA,UEFA,False,Friendly
1922-12-10,Uruguay,Argentina,1.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1922-12-17,Argentina,Uruguay,2.0,2.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Newton
1923-01-01,Italy,Germany,3.0,1.0,1662.0,1660.0,12,10,21.0,28.1,23,26,319000000.0,947000000.0,UEFA,UEFA,False,Friendly
1923-01-28,Spain,France,3.0,0.0,2026.0,1529.0,2,3,26.8,27.1,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1923-03-04,Italy,Hungary,0.0,0.0,1662.0,1865.0,12,39,21.0,25.7,23,29,319000000.0,209199997.0,UEFA,UEFA,False,Friendly
1923-03-05,Wales,England,2.0,2.0,1476.0,1950.0,37,4,26.6,27.3,27,26,180649994.0,34375000.0,UEFA,UEFA,False,British Home Championship
1923-03-11,Switzerland,Hungary,1.0,6.0,1543.0,1865.0,19,39,28.4,25.7,26,29,332500000.0,209199997.0,UEFA,UEFA,False,Friendly
1923-03-17,Scotland,Wales,2.0,0.0,1991.0,1476.0,42,37,29.3,26.6,26,27,170250000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1923-04-02,Netherlands,France,8.0,1.0,1916.0,1529.0,8,3,27.8,27.1,26,26,754200012.0,34375000.0,UEFA,UEFA,False,Friendly
1923-04-14,Scotland,England,2.0,2.0,1991.0,1950.0,42,4,29.3,27.3,26,26,170250000.0,34375000.0,UEFA,UEFA,False,British Home Championship
1923-04-22,France,Switzerland,2.0,2.0,1529.0,1543.0,3,19,27.1,28.4,26,26,34375000.0,332500000.0,UEFA,UEFA,False,Friendly
1923-05-10,France,England,1.0,4.0,1529.0,1950.0,3,4,27.1,27.3,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1923-05-10,Germany,Netherlands,0.0,0.0,1660.0,1916.0,10,8,28.1,27.8,26,26,947000000.0,754200012.0,UEFA,UEFA,False,Friendly
1923-05-21,Sweden,England,2.0,4.0,1696.0,1950.0,38,4,27.6,27.3,26,26,406079987.0,34375000.0,UEFA,UEFA,False,Friendly
1923-05-22,China,Philippines,3.0,0.0,1566.0,1248.0,91,135,27.9,26.4,26,22,14330000.0,3330000.0,AFC,AFC,True,Far Eastern Championship Games
1923-05-23,Japan,Philippines,1.0,2.0,1275.0,1248.0,18,135,27.6,26.4,26,22,270850006.0,3330000.0,AFC,AFC,False,Far Eastern Championship Games
1923-05-24,Sweden,England,1.0,3.0,1696.0,1950.0,38,4,27.6,27.3,26,26,406079987.0,34375000.0,UEFA,UEFA,False,Friendly
1923-05-24,Japan,China,1.0,5.0,1275.0,1566.0,18,91,27.6,27.9,26,26,270850006.0,14330000.0,AFC,AFC,False,Far Eastern Championship Games
1923-06-03,Switzerland,Germany,1.0,2.0,1543.0,1660.0,19,10,28.4,28.1,26,26,332500000.0,947000000.0,UEFA,UEFA,False,Friendly
1923-06-17,Denmark,Switzerland,3.0,2.0,1925.0,1543.0,21,19,25.6,28.4,23,26,365000000.0,332500000.0,UEFA,UEFA,False,Friendly
1923-06-21,Norway,Switzerland,2.0,2.0,1569.0,1543.0,31,19,26.9,28.4,26,26,589900024.0,332500000.0,UEFA,UEFA,False,Friendly
1923-06-24,Argentina,Uruguay,0.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Lipton
1923-06-29,Sweden,Germany,2.0,1.0,1696.0,1660.0,38,10,27.6,28.1,26,26,406079987.0,947000000.0,UEFA,UEFA,False,Friendly
1923-07-15,Argentina,Uruguay,2.0,2.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Friendly
1923-07-22,Uruguay,Argentina,2.0,2.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1923-09-16,Norway,Sweden,2.0,3.0,1569.0,1696.0,31,38,26.9,27.6,26,26,589900024.0,406079987.0,UEFA,UEFA,False,Friendly
1923-09-30,Denmark,Norway,2.0,1.0,1925.0,1569.0,21,31,25.6,26.9,23,26,365000000.0,589900024.0,UEFA,UEFA,False,Friendly
1923-09-30,Uruguay,Argentina,0.0,2.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Premio Honor Uruguayo
1923-10-14,Sweden,Denmark,1.0,3.0,1696.0,1925.0,38,21,27.6,25.6,26,23,406079987.0,365000000.0,UEFA,UEFA,False,Friendly
1923-10-28,France,Norway,0.0,2.0,1529.0,1569.0,3,31,27.1,26.9,26,26,34375000.0,589900024.0,UEFA,UEFA,False,Friendly
1923-10-28,Hungary,Sweden,2.0,1.0,1865.0,1696.0,39,38,25.7,27.6,29,26,209199997.0,406079987.0,UEFA,UEFA,False,Friendly
1923-11-04,Germany,Norway,1.0,0.0,1660.0,1569.0,10,31,28.1,26.9,26,26,947000000.0,589900024.0,UEFA,UEFA,False,Friendly
1923-11-25,Netherlands,Switzerland,4.0,1.0,1916.0,1543.0,8,19,27.8,28.4,26,26,754200012.0,332500000.0,UEFA,UEFA,False,Friendly
1923-12-02,Uruguay,Argentina,2.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa América
1924-02-16,Wales,Scotland,2.0,0.0,1476.0,1991.0,37,42,26.6,29.3,27,26,180649994.0,170250000.0,UEFA,UEFA,False,British Home Championship
1924-03-03,England,Wales,1.0,2.0,1950.0,1476.0,4,37,27.3,26.6,26,27,34375000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1924-03-09,Italy,Spain,0.0,0.0,1662.0,2026.0,12,2,21.0,26.8,23,26,319000000.0,34375000.0,UEFA,UEFA,False,Friendly
1924-03-23,Switzerland,France,3.0,0.0,1543.0,1529.0,19,3,28.4,27.1,26,26,332500000.0,34375000.0,UEFA,UEFA,False,Friendly
1924-04-06,Hungary,Italy,7.0,1.0,1929.0,1680.0,39,12,25.7,21.0,29,23,209199997.0,319000000.0,UEFA,UEFA,False,Friendly
1924-04-12,England,Scotland,1.0,1.0,1950.0,1991.0,4,42,27.3,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,British Home Championship
1924-04-21,Netherlands,Germany,0.0,1.0,1916.0,1660.0,8,10,27.8,28.1,26,26,754200012.0,947000000.0,UEFA,UEFA,False,Friendly
1924-04-21,Switzerland,Denmark,2.0,0.0,1543.0,1925.0,19,21,28.4,25.6,26,23,332500000.0,365000000.0,UEFA,UEFA,False,Friendly
1924-05-17,France,England,1.0,3.0,1529.0,1950.0,3,4,27.1,27.3,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1924-05-18,Switzerland,Hungary,4.0,2.0,1543.0,1929.0,19,39,28.4,25.7,26,29,332500000.0,209199997.0,UEFA,UEFA,False,Friendly
1924-05-25,Argentina,Uruguay,4.0,0.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Copa Newton
1924-05-25,Uruguay,Argentina,2.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa Lipton
1924-05-25,Italy,Spain,1.0,0.0,1680.0,2026.0,12,2,21.0,26.8,23,26,319000000.0,34375000.0,UEFA,UEFA,True,Olympic Games
1924-05-29,Italy,Luxembourg,2.0,0.0,1680.0,1297.0,12,98,21.0,26.2,23,23,319000000.0,14980000.0,UEFA,UEFA,True,Olympic Games
1924-05-29,Egypt,Hungary,3.0,0.0,1664.0,1929.0,29,39,29.1,25.7,26,29,116480003.0,209199997.0,CAF,UEFA,True,Olympic Games
1924-06-01,France,Uruguay,1.0,5.0,1529.0,1922.0,3,16,27.1,28.8,26,26,34375000.0,359299988.0,UEFA,CONMEBOL,False,Olympic Games
1924-06-01,Sweden,Egypt,5.0,0.0,1696.0,1664.0,38,29,27.6,29.1,26,26,406079987.0,116480003.0,UEFA,CAF,True,Olympic Games
1924-06-02,Switzerland,Italy,2.0,1.0,1543.0,1680.0,19,12,28.4,21.0,26,23,332500000.0,319000000.0,UEFA,UEFA,True,Olympic Games
1924-06-04,France,Hungary,0.0,1.0,1529.0,1929.0,3,39,27.1,25.7,26,29,34375000.0,209199997.0,UEFA,UEFA,False,Friendly
1924-06-05,Switzerland,Sweden,2.0,1.0,1543.0,1696.0,19,38,28.4,27.6,26,26,332500000.0,406079987.0,UEFA,UEFA,True,Olympic Games
1924-06-06,Uruguay,Netherlands,2.0,1.0,1922.0,1916.0,16,8,28.8,27.8,26,26,359299988.0,754200012.0,CONMEBOL,UEFA,True,Olympic Games
1924-06-08,Sweden,Netherlands,1.0,1.0,1696.0,1916.0,38,8,27.6,27.8,26,26,406079987.0,754200012.0,UEFA,UEFA,True,Olympic Games
1924-06-09,Sweden,Netherlands,3.0,1.0,1696.0,1916.0,38,8,27.6,27.8,26,26,406079987.0,754200012.0,UEFA,UEFA,True,Olympic Games
1924-06-09,Uruguay,Switzerland,3.0,0.0,1922.0,1543.0,16,19,28.8,28.4,26,26,359299988.0,332500000.0,CONMEBOL,UEFA,True,Olympic Games
1924-06-15,Denmark,Sweden,2.0,3.0,1925.0,1696.0,21,38,25.6,27.6,23,26,365000000.0,406079987.0,UEFA,UEFA,False,Nordic Championship
1924-06-15,Norway,Germany,0.0,2.0,1569.0,1660.0,31,10,26.9,28.1,26,26,589900024.0,947000000.0,UEFA,UEFA,False,Friendly
1924-06-29,Sweden,Egypt,5.0,0.0,1696.0,1664.0,38,29,27.6,29.1,26,26,406079987.0,116480003.0,UEFA,CAF,False,Friendly
1924-08-31,Germany,Sweden,1.0,4.0,1660.0,1696.0,10,38,28.1,27.6,26,26,947000000.0,406079987.0,UEFA,UEFA,False,Friendly
1924-09-14,Norway,Denmark,1.0,3.0,1569.0,1925.0,31,21,26.9,25.6,26,23,589900024.0,365000000.0,UEFA,UEFA,False,Nordic Championship
1924-09-21,Hungary,Germany,4.0,1.0,1929.0,1660.0,39,10,25.7,28.1,29,26,209199997.0,947000000.0,UEFA,UEFA,False,Friendly
1924-09-21,Sweden,Norway,6.0,1.0,1696.0,1569.0,38,31,27.6,26.9,26,26,406079987.0,589900024.0,UEFA,UEFA,False,Nordic Championship
1924-09-21,Uruguay,Argentina,1.0,1.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Friendly
1924-10-02,Argentina,Uruguay,2.0,1.0,1939.0,1922.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,Friendly
1924-11-02,Uruguay,Argentina,0.0,0.0,1922.0,1939.0,16,1,28.8,29.2,26,26,359299988.0,807500000.0,CONMEBOL,CONMEBOL,False,Copa América
1924-11-16,Italy,Sweden,2.0,2.0,1680.0,1696.0,12,38,21.0,27.6,23,26,319000000.0,406079987.0,UEFA,UEFA,False,Friendly
1924-11-23,Germany,Italy,0.0,1.0,1660.0,1680.0,10,12,28.1,21.0,26,23,947000000.0,319000000.0,UEFA,UEFA,False,Friendly
1924-12-14,Germany,Switzerland,1.0,1.0,1660.0,1543.0,10,19,28.1,28.4,26,26,947000000.0,332500000.0,UEFA,UEFA,False,Friendly
1925-02-14,Scotland,Wales,3.0,1.0,1991.0,1476.0,42,37,29.3,26.6,26,27,170250000.0,180649994.0,UEFA,UEFA,False,British Home Championship
1925-02-28,Wales,England,1.0,2.0,1476.0,1950.0,37,4,26.6,27.3,27,26,180649994.0,34375000.0,UEFA,UEFA,False,British Home Championship
1925-03-22,Italy,France,7.0,0.0,1680.0,1529.0,12,3,21.0,27.1,23,26,319000000.0,34375000.0,UEFA,UEFA,False,Friendly
1925-03-25,Hungary,Switzerland,5.0,0.0,1929.0,1543.0,39,19,25.7,28.4,29,26,209199997.0,332500000.0,UEFA,UEFA,False,Friendly
1925-03-29,Netherlands,Germany,2.0,1.0,1812.0,1667.0,8,10,27.8,28.1,26,26,754200012.0,947000000.0,UEFA,UEFA,False,Friendly
1925-04-04,Scotland,England,2.0,0.0,1991.0,1950.0,42,4,29.3,27.3,26,26,170250000.0,34375000.0,UEFA,UEFA,False,British Home Championship
1925-04-19,Switzerland,Netherlands,4.0,1.0,1543.0,1812.0,19,8,28.4,27.8,26,26,332500000.0,754200012.0,UEFA,UEFA,False,Friendly
1925-05-18,Philippines,Japan,4.0,0.0,1248.0,1275.0,135,18,26.4,27.6,22,26,3330000.0,270850006.0,AFC,AFC,False,Far Eastern Championship Games
1925-05-20,China,Japan,2.0,0.0,1566.0,1275.0,91,18,27.9,27.6,26,26,14330000.0,270850006.0,AFC,AFC,True,Friendly
1925-05-20,Japan,China,0.0,2.0,1275.0,1566.0,18,91,27.6,27.9,26,26,270850006.0,14330000.0,AFC,AFC,True,Far Eastern Championship Games
1925-05-21,France,England,2.0,3.0,1529.0,1950.0,3,4,27.1,27.3,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1925-05-22,Philippines,China,1.0,5.0,1248.0,1566.0,135,91,26.4,27.9,22,26,3330000.0,14330000.0,AFC,AFC,False,Far Eastern Championship Games
1925-06-01,Switzerland,Spain,0.0,3.0,1543.0,2026.0,19,2,28.4,26.8,26,26,332500000.0,34375000.0,UEFA,UEFA,False,Friendly
1925-06-14,Spain,Italy,1.0,0.0,2026.0,1680.0,2,12,26.8,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,False,Friendly
1925-06-14,Sweden,Denmark,0.0,2.0,1696.0,1925.0,38,21,27.6,25.6,26,23,406079987.0,365000000.0,UEFA,UEFA,False,Nordic Championship
1925-06-21,Denmark,Norway,5.0,1.0,1925.0,1569.0,21,31,25.6,26.9,23,26,365000000.0,589900024.0,UEFA,UEFA,False,Nordic Championship
1925-06-21,Sweden,Germany,1.0,0.0,1696.0,1667.0,38,10,27.6,28.1,26,26,406079987.0,947000000.0,UEFA,UEFA,False,Friendly
1925-07-12,Sweden,Hungary,6.0,2.0,1696.0,1929.0,38,39,27.6,25.7,26,29,406079987.0,209199997.0,UEFA,UEFA,False,Friendly
